Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
2024-07-16 06:14:00,06:14:00,CNR6531224016,Canceled by Driver,CID951575,Bike,Rajajinagar,Hennur,,,,Wrong Address,,,553,,37,,
2024-07-16 06:14:00,06:14:00,CNR9039382835,Success,CID129566,Uber Premier,Richmond Town,RT Nagar,147.0,119.0,,,Yes,Technical issue,300,Wallet,9,3.7,4.1
2024-07-16 06:15:00,06:15:00,CNR8356239674,Canceled by Customer,CID989737,Uber Premier,Yeshwanthpur,Hennur,,,Long wait time,,,,2353,,22,,
2024-07-16 06:15:00,06:15:00,CNR3450916208,Canceled by Customer,CID270282,Prime Plus,Whitefield,Tumkur Road,,,Change of plans,,,,783,,44,,
2024-07-16 06:16:00,06:16:00,CNR2672762445,Canceled by Customer,CID202404,Auto,Varthur,Sahakar Nagar,,,Long wait time,,,,572,,14,,
2024-07-16 06:17:00,06:17:00,CNR4853362904,Canceled by Customer,CID453070,Auto,Whitefield,Tumkur Road,,,Driver is not moving,,,,521,,23,,
2024-07-16 06:17:00,06:17:00,CNR6835348300,Success,CID207328,Prime SUV,Sahakar Nagar,Marathahalli,228.0,31.0,,,No,,1146,UPI,25,4.6,4.5
2024-07-16 06:17:00,06:17:00,CNR1707407502,Success,CID537568,Prime Plus,Indiranagar,Ulsoor,39.0,90.0,,,No,,849,Wallet,18,5.0,4.3
2024-07-16 06:17:00,06:17:00,CNR9914232157,Success,CID111654,eBike,Electronic City,Magadi Road,171.0,82.0,,,No,,626,UPI,41,4.8,4.3
2024-07-16 06:17:00,06:17:00,CNR9343009928,Success,CID277230,Sedan,Rajajinagar,Vijayanagar,25.0,45.0,,,No,,1929,UPI,30,4.8,4.3
2024-07-16 06:18:00,06:18:00,CNR2181409815,Success,CID892587,eBike,Richmond Town,Electronic City,31.0,119.0,,,No,,259,Cash,29,3.6,4.0
2024-07-16 06:18:00,06:18:00,CNR1367578947,Success,CID816378,Uber Premier,Yeshwanthpur,Marathahalli,119.0,24.0,,,No,,916,Credit Card,39,4.2,3.4
2024-07-16 06:18:00,06:18:00,CNR8339302250,Success,CID908938,eBike,JP Nagar,Whitefield,154.0,24.0,,,No,,1144,Cash,20,4.1,4.9
2024-07-16 06:18:00,06:18:00,CNR1495220102,Success,CID913605,Bike,Whitefield,Richmond Town,47.0,22.0,,,No,,657,UPI,34,4.1,3.3
2024-07-16 06:18:00,06:18:00,CNR1675188813,Success,CID492395,Prime Plus,Magadi Road,Varthur,264.0,116.0,,,No,,819,Wallet,49,4.7,3.8
2024-07-16 06:19:00,06:19:00,CNR6229468994,Success,CID531787,Mini,Rajajinagar,Tumkur Road,73.0,80.0,,,No,,1265,Credit Card,18,3.9,4.5
2024-07-16 06:19:00,06:19:00,CNR2266064955,Canceled by Driver,CID608864,Bike,Bannerghatta Road,Vijayanagar,,,,Vehicle breakdown,,,955,,24,,
2024-07-16 06:19:00,06:19:00,CNR6894040957,Canceled by Driver,CID239304,Uber Go,RT Nagar,Rajajinagar,,,,The driver was not moving towards pickup,,,674,,33,,
2024-07-16 06:19:00,06:19:00,CNR5732126151,Success,CID847658,Uber Premier,Jayanagar,Jayanagar,89.0,72.0,,,No,,275,UPI,50,4.4,3.9
2024-07-16 06:19:00,06:19:00,CNR4714042836,Canceled by Driver,CID886048,Auto,Koramangala,Koramangala,,,,Wrong Address,,,765,,24,,
2024-07-16 06:19:00,06:19:00,CNR2959211308,Success,CID301534,Prime Sedan,Marathahalli,Rajajinagar,142.0,133.0,,,No,,451,Cash,49,3.8,3.4
2024-07-16 06:19:00,06:19:00,CNR1574823879,Success,CID136779,Prime Plus,Whitefield,Bannerghatta Road,66.0,108.0,,,No,,1285,Debit Card,4,4.1,4.4
2024-07-16 06:19:00,06:19:00,CNR8786890323,Success,CID856880,Mini,RT Nagar,Whitefield,210.0,136.0,,,No,,873,UPI,6,4.3,4.6
2024-07-16 06:19:00,06:19:00,CNR7004476079,Success,CID880923,Uber Premier,Bannerghatta Road,Tumkur Road,101.0,95.0,,,No,,884,Cash,44,4.3,3.6
2024-07-16 06:20:00,06:20:00,CNR5191661103,Canceled by Driver,CID682944,Prime Sedan,Whitefield,Sahakar Nagar,,,,Driver asked to cancel,,,547,,34,,
2024-07-16 06:20:00,06:20:00,CNR7729580125,Success,CID960753,Bike,Richmond Town,Vijayanagar,129.0,76.0,,,No,,590,Cash,2,3.8,3.9
2024-07-16 06:20:00,06:20:00,CNR6690708079,Canceled by Driver,CID785338,Uber Go,Marathahalli,JP Nagar,,,,Driver asked to cancel,,,403,,17,,
2024-07-16 06:20:00,06:20:00,CNR3931077719,Canceled by Driver,CID851257,Prime Plus,Bannerghatta Road,Chamarajpet,,,,The driver was not moving towards pickup,,,258,,46,,
2024-07-16 06:22:00,06:22:00,CNR7787334315,Canceled by Customer,CID380050,eBike,Sahakar Nagar,HSR Layout,,,AC not working,,,,539,,33,,
2024-07-16 06:23:00,06:23:00,CNR6782830256,Canceled by Driver,CID532572,Prime SUV,Indiranagar,BTM Layout,,,,Vehicle breakdown,,,3850,,49,,
2024-07-16 06:23:00,06:23:00,CNR1103086910,Success,CID826691,Mini,Hennur,Koramangala,140.0,106.0,,,No,,815,UPI,19,3.9,4.1
2024-07-16 06:23:00,06:23:00,CNR1552859369,Driver Not Found,CID657197,Prime Sedan,Koramangala,Indiranagar,,,,,,,653,,49,,
2024-07-16 06:24:00,06:24:00,CNR7476524606,Success,CID491315,eBike,Marathahalli,MG Road,96.0,45.0,,,No,,781,Cash,26,4.2,3.9
2024-07-16 06:24:00,06:24:00,CNR8785761673,Canceled by Driver,CID929877,Mini,Whitefield,Jayanagar,,,,The driver was not moving towards pickup,,,557,,32,,
2024-07-16 06:24:00,06:24:00,CNR7075693128,Success,CID868419,Sedan,HSR Layout,Sahakar Nagar,120.0,83.0,,,No,,448,Cash,6,4.3,4.0
2024-07-16 06:26:00,06:26:00,CNR9175952989,Success,CID749899,Uber Go,Jayanagar,Koramangala,243.0,10.0,,,No,,286,Credit Card,22,4.9,4.6
2024-07-16 06:26:00,06:26:00,CNR8226142589,Success,CID580196,Prime Plus,BTM Layout,Rajajinagar,197.0,110.0,,,No,,340,Credit Card,48,4.1,5.0
2024-07-16 06:27:00,06:27:00,CNR6751621773,Canceled by Driver,CID818631,Prime Plus,Indiranagar,RT Nagar,,,,Driver asked to cancel,,,196,,32,,
2024-07-16 06:27:00,06:27:00,CNR1956597716,Success,CID802040,Uber Go,Vijayanagar,Marathahalli,54.0,75.0,,,No,,334,Debit Card,24,4.2,4.7
2024-07-16 06:27:00,06:27:00,CNR2103597102,Success,CID864609,Uber Go,Koramangala,HSR Layout,199.0,126.0,,,No,,1048,UPI,1,5.0,3.3
2024-07-16 06:28:00,06:28:00,CNR2141751050,Success,CID422431,Uber Go,JP Nagar,Indiranagar,108.0,24.0,,,No,,377,UPI,36,4.6,4.2
2024-07-16 06:28:00,06:28:00,CNR3905768445,Success,CID712885,Uber Go,Richmond Town,Ulsoor,153.0,137.0,,,No,,1361,Cash,35,3.9,4.2
2024-07-16 06:29:00,06:29:00,CNR6449890489,Success,CID679875,Prime Sedan,Ulsoor,Vijayanagar,74.0,146.0,,,No,,828,Debit Card,21,4.2,4.1
2024-07-16 06:29:00,06:29:00,CNR5104458428,Canceled by Customer,CID176443,Prime Plus,BTM Layout,Indiranagar,,,Wrong address,,,,1008,,30,,
2024-07-16 06:29:00,06:29:00,CNR8591511074,Success,CID601713,Sedan,Sahakar Nagar,BTM Layout,133.0,110.0,,,No,,1514,Cash,28,4.4,4.0
2024-07-16 06:30:00,06:30:00,CNR6650570407,Success,CID643839,eBike,Tumkur Road,MG Road,68.0,77.0,,,No,,424,Wallet,8,4.1,4.2
2024-07-16 06:30:00,06:30:00,CNR7681887578,Success,CID768561,Auto,Indiranagar,Chamarajpet,166.0,98.0,,,No,,110,UPI,33,3.7,4.6
2024-07-16 06:31:00,06:31:00,CNR2801834109,Success,CID571445,Auto,Koramangala,Marathahalli,237.0,133.0,,,No,,791,Credit Card,25,4.3,4.2
2024-07-16 06:31:00,06:31:00,CNR4399499328,Driver Not Found,CID414401,Prime Plus,HSR Layout,Bannerghatta Road,,,,,,,506,,19,,
2024-07-16 06:32:00,06:32:00,CNR9755403258,Canceled by Driver,CID199419,Mini,Chamarajpet,Richmond Town,,,,Wrong Address,,,435,,46,,
2024-07-16 06:32:00,06:32:00,CNR8684843817,Canceled by Customer,CID292040,Prime Plus,Tumkur Road,Bannerghatta Road,,,Driver is not moving,,,,196,,46,,
2024-07-16 06:33:00,06:33:00,CNR2951422625,Success,CID594278,Sedan,RT Nagar,Rajajinagar,40.0,83.0,,,No,,760,Cash,46,3.8,4.4
2024-07-16 06:33:00,06:33:00,CNR8060099294,Canceled by Driver,CID789428,Prime Sedan,Hennur,Hennur,,,,The driver was not moving towards pickup,,,238,,10,,
2024-07-16 06:33:00,06:33:00,CNR4462160804,Success,CID349935,Auto,Whitefield,Koramangala,61.0,70.0,,,No,,1181,UPI,4,4.1,3.6
2024-07-16 06:35:00,06:35:00,CNR8822542268,Success,CID852773,Prime SUV,Varthur,Koramangala,114.0,30.0,,,No,,2226,UPI,12,3.4,4.3
2024-07-16 06:35:00,06:35:00,CNR9864856527,Canceled by Customer,CID367927,Sedan,BTM Layout,Whitefield,,,Long wait time,,,,2874,,32,,
2024-07-16 06:35:00,06:35:00,CNR2133423786,Success,CID147289,Bike,Hennur,Jayanagar,217.0,120.0,,,No,,331,Debit Card,1,3.8,3.9
2024-07-16 06:35:00,06:35:00,CNR2404750616,Canceled by Customer,CID534620,Bike,Koramangala,Vijayanagar,,,Driver is not moving,,,,380,,49,,
2024-07-16 06:36:00,06:36:00,CNR1634848675,Success,CID210225,eBike,Marathahalli,Varthur,43.0,14.0,,,No,,778,Credit Card,46,4.5,3.5
2024-07-16 06:36:00,06:36:00,CNR5025659655,Canceled by Customer,CID738064,Bike,Vijayanagar,Bannerghatta Road,,,Wrong address,,,,539,,23,,
2024-07-16 06:36:00,06:36:00,CNR5380288999,Success,CID721088,Auto,Magadi Road,Koramangala,75.0,114.0,,,No,,293,Cash,32,3.6,4.0
2024-07-16 06:37:00,06:37:00,CNR7531048499,Canceled by Customer,CID932492,Prime Plus,Sahakar Nagar,Jayanagar,,,Change of plans,,,,364,,42,,
2024-07-16 06:38:00,06:38:00,CNR5813970748,Success,CID246770,Uber Premier,Indiranagar,Jayanagar,79.0,22.0,,,No,,445,Wallet,46,3.8,3.2
2024-07-16 06:38:00,06:38:00,CNR2668076701,Success,CID428301,Sedan,JP Nagar,Rajajinagar,75.0,24.0,,,No,,237,Cash,22,4.1,4.5
2024-07-16 06:38:00,06:38:00,CNR1321758771,Driver Not Found,CID377519,Prime Plus,Electronic City,JP Nagar,,,,,,,379,,16,,
2024-07-16 06:38:00,06:38:00,CNR3186215586,Success,CID464412,Prime SUV,Electronic City,BTM Layout,70.0,24.0,,,Yes,Customer demand,247,Credit Card,2,4.2,3.8
2024-07-16 06:38:00,06:38:00,CNR1232411044,Success,CID498542,Sedan,Electronic City,Rajajinagar,38.0,76.0,,,No,,100,Wallet,33,4.5,4.4
2024-07-16 06:39:00,06:39:00,CNR5065301845,Canceled by Driver,CID106809,Bike,Magadi Road,Yeshwanthpur,,,,Personal & Car related issue,,,892,,27,,
2024-07-16 06:39:00,06:39:00,CNR5264251072,Success,CID867139,Bike,Tumkur Road,Richmond Town,41.0,111.0,,,No,,867,Credit Card,37,4.3,4.3
2024-07-16 06:39:00,06:39:00,CNR5960306510,Success,CID216047,Sedan,Indiranagar,Vijayanagar,228.0,105.0,,,No,,880,Debit Card,43,4.2,4.3
2024-07-16 06:39:00,06:39:00,CNR4735579669,Canceled by Customer,CID438843,Prime Sedan,Electronic City,Bannerghatta Road,,,Long wait time,,,,2068,,14,,
2024-07-16 06:40:00,06:40:00,CNR3495322017,Success,CID570730,Uber Go,Hennur,Marathahalli,220.0,111.0,,,No,,1398,UPI,50,4.4,4.0
2024-07-16 06:40:00,06:40:00,CNR2560873829,Canceled by Driver,CID899334,Bike,Yeshwanthpur,Varthur,,,,Driver asked to cancel,,,624,,24,,
2024-07-16 06:41:00,06:41:00,CNR9298860971,Success,CID793805,Mini,Whitefield,Whitefield,182.0,79.0,,,No,,842,Cash,14,4.1,4.6
2024-07-16 06:41:00,06:41:00,CNR6497647940,Success,CID484491,Bike,JP Nagar,Yeshwanthpur,109.0,68.0,,,No,,444,UPI,29,4.1,4.4
2024-07-16 06:41:00,06:41:00,CNR1771862556,Driver Not Found,CID965885,Uber Premier,Koramangala,Magadi Road,,,,,,,1717,,23,,
2024-07-16 06:42:00,06:42:00,CNR6615832731,Driver Not Found,CID319572,Prime Plus,HSR Layout,JP Nagar,,,,,,,365,,37,,
2024-07-16 06:42:00,06:42:00,CNR9274295410,Canceled by Customer,CID987910,Prime Sedan,Rajajinagar,Koramangala,,,Driver is not moving,,,,2281,,19,,
2024-07-16 06:42:00,06:42:00,CNR5447991122,Success,CID625980,Prime Sedan,Richmond Town,Chamarajpet,231.0,111.0,,,No,,134,Cash,15,3.7,4.4
2024-07-16 06:43:00,06:43:00,CNR7970461562,Success,CID548429,Prime Sedan,Indiranagar,JP Nagar,222.0,25.0,,,No,,304,UPI,40,4.6,4.7
2024-07-16 06:44:00,06:44:00,CNR6006818572,Success,CID669778,Uber Go,Vijayanagar,Hennur,238.0,64.0,,,No,,736,UPI,11,4.0,4.8
2024-07-16 06:44:00,06:44:00,CNR9019594242,Driver Not Found,CID511578,Auto,JP Nagar,Rajajinagar,,,,,,,228,,31,,
2024-07-16 06:44:00,06:44:00,CNR7326343931,Success,CID616465,Bike,Electronic City,Tumkur Road,24.0,145.0,,,Yes,Customer demand,1311,Debit Card,25,3.7,4.0
2024-07-16 06:45:00,06:45:00,CNR3489689014,Success,CID916693,Prime Sedan,Bannerghatta Road,Jayanagar,260.0,98.0,,,No,,586,UPI,49,3.9,3.7
2024-07-16 06:45:00,06:45:00,CNR2669624015,Canceled by Driver,CID636936,Auto,Jayanagar,Electronic City,,,,Driver asked to cancel,,,1046,,10,,
2024-07-16 06:45:00,06:45:00,CNR7828710068,Success,CID792681,eBike,Ulsoor,Electronic City,61.0,61.0,,,No,,807,UPI,40,3.4,3.9
2024-07-16 06:46:00,06:46:00,CNR8783976141,Canceled by Driver,CID390670,Prime Sedan,HSR Layout,Electronic City,,,,The driver was not moving towards pickup,,,610,,6,,
2024-07-16 06:49:00,06:49:00,CNR4792693989,Canceled by Driver,CID298785,Prime SUV,Vijayanagar,Rajajinagar,,,,Wrong Address,,,647,,39,,
2024-07-16 06:49:00,06:49:00,CNR3023056768,Driver Not Found,CID839341,Sedan,Whitefield,Sahakar Nagar,,,,,,,303,,2,,
2024-07-16 06:50:00,06:50:00,CNR5153888141,Success,CID541900,Auto,Whitefield,Electronic City,279.0,25.0,,,No,,1078,Cash,11,3.6,4.1
2024-07-16 06:50:00,06:50:00,CNR7587579174,Canceled by Customer,CID262413,eBike,Bannerghatta Road,Bannerghatta Road,,,Long wait time,,,,289,,41,,
2024-07-16 06:50:00,06:50:00,CNR9622969444,Success,CID846518,Mini,BTM Layout,Rajajinagar,161.0,86.0,,,No,,355,Credit Card,37,5.0,4.7
2024-07-16 06:50:00,06:50:00,CNR6868730440,Success,CID667432,Prime Plus,Electronic City,Bannerghatta Road,98.0,112.0,,,No,,2221,UPI,5,4.0,3.7
2024-07-16 06:51:00,06:51:00,CNR4816971461,Success,CID261494,Prime Plus,Indiranagar,Bannerghatta Road,192.0,104.0,,,No,,694,Wallet,12,4.3,4.3
2024-07-16 06:51:00,06:51:00,CNR5058778459,Canceled by Driver,CID604412,Auto,JP Nagar,Bannerghatta Road,,,,The driver was not moving towards pickup,,,598,,22,,
2024-07-16 06:51:00,06:51:00,CNR3880683660,Success,CID667537,Mini,Electronic City,Whitefield,230.0,83.0,,,No,,524,Credit Card,12,4.3,3.5
2024-07-16 06:51:00,06:51:00,CNR9701263488,Success,CID337613,Mini,Marathahalli,Yeshwanthpur,242.0,74.0,,,No,,893,Credit Card,48,4.0,3.4
2024-07-16 06:52:00,06:52:00,CNR7420941002,Success,CID117151,Prime Plus,Electronic City,Koramangala,226.0,13.0,,,No,,337,Wallet,50,3.8,4.1
2024-07-16 06:52:00,06:52:00,CNR8755515537,Driver Not Found,CID348823,Bike,JP Nagar,Hennur,,,,,,,877,,1,,
2024-07-16 06:53:00,06:53:00,CNR4206874281,Canceled by Driver,CID852449,Sedan,Koramangala,Indiranagar,,,,Vehicle breakdown,,,273,,30,,
2024-07-16 06:53:00,06:53:00,CNR5270814648,Success,CID119093,Bike,JP Nagar,Vijayanagar,122.0,69.0,,,No,,271,Credit Card,30,3.8,3.7
2024-07-16 06:53:00,06:53:00,CNR3829470462,Success,CID992743,Prime Sedan,Chamarajpet,BTM Layout,62.0,135.0,,,No,,792,Wallet,12,4.0,4.5
2024-07-16 06:53:00,06:53:00,CNR4199053235,Success,CID681685,Prime Sedan,Vijayanagar,Koramangala,229.0,82.0,,,No,,863,Wallet,11,5.0,3.6
2024-07-16 06:53:00,06:53:00,CNR7530658680,Success,CID742511,Prime Plus,Indiranagar,Yeshwanthpur,104.0,105.0,,,Yes,Vehicle breakdown,374,Cash,50,4.1,4.2
2024-07-16 06:54:00,06:54:00,CNR9233346731,Success,CID275018,Prime Plus,HSR Layout,Bannerghatta Road,213.0,143.0,,,No,,1811,Wallet,2,4.4,4.3
2024-07-16 06:54:00,06:54:00,CNR8645941114,Success,CID103824,Sedan,Electronic City,Varthur,100.0,31.0,,,No,,758,Credit Card,8,4.0,4.2
2024-07-16 06:55:00,06:55:00,CNR6497783137,Success,CID870482,Mini,Varthur,Magadi Road,115.0,61.0,,,No,,562,UPI,33,4.1,4.7
2024-07-16 06:55:00,06:55:00,CNR3252495785,Success,CID324364,eBike,JP Nagar,Bannerghatta Road,215.0,150.0,,,No,,401,UPI,50,4.1,4.3
2024-07-16 06:55:00,06:55:00,CNR9088059814,Success,CID126524,Sedan,Koramangala,Electronic City,38.0,104.0,,,No,,812,Credit Card,36,3.5,4.4
2024-07-16 06:56:00,06:56:00,CNR2142936038,Success,CID488448,Bike,Koramangala,Yeshwanthpur,192.0,114.0,,,No,,1030,UPI,5,4.0,4.7
2024-07-16 06:56:00,06:56:00,CNR1728797783,Success,CID520653,Auto,Richmond Town,Vijayanagar,241.0,74.0,,,No,,715,UPI,44,4.6,4.3
2024-07-16 06:57:00,06:57:00,CNR3919580969,Success,CID502915,eBike,Koramangala,Chamarajpet,24.0,140.0,,,No,,3280,Debit Card,26,4.8,3.3
2024-07-16 06:57:00,06:57:00,CNR2343360225,Canceled by Driver,CID205403,eBike,Varthur,Varthur,,,,Wrong Address,,,905,,48,,
2024-07-16 06:59:00,06:59:00,CNR5040261165,Success,CID941033,Auto,Bannerghatta Road,Hennur,24.0,119.0,,,No,,1550,Cash,38,4.2,3.9
2024-07-16 07:00:00,07:00:00,CNR4919524690,Canceled by Customer,CID697261,Mini,Tumkur Road,Chamarajpet,,,Long wait time,,,,368,,20,,
2024-07-16 07:01:00,07:01:00,CNR3908503004,Driver Not Found,CID153121,Mini,Hennur,Jayanagar,,,,,,,359,,3,,
2024-07-16 07:02:00,07:02:00,CNR3835700963,Canceled by Customer,CID227459,Uber Go,RT Nagar,Chamarajpet,,,Wrong address,,,,1902,,5,,
2024-07-16 07:02:00,07:02:00,CNR9580664882,Driver Not Found,CID771544,eBike,MG Road,Sahakar Nagar,,,,,,,325,,35,,
2024-07-16 07:02:00,07:02:00,CNR1575250685,Canceled by Driver,CID903546,Prime Plus,Varthur,Magadi Road,,,,Wrong Address,,,1576,,21,,
2024-07-16 07:02:00,07:02:00,CNR6967342777,Success,CID466039,Uber Go,Tumkur Road,Koramangala,39.0,106.0,,,No,,1057,UPI,25,3.7,4.5
2024-07-16 07:03:00,07:03:00,CNR5678752146,Canceled by Driver,CID408673,Sedan,Hennur,Sahakar Nagar,,,,Personal & Car related issue,,,220,,6,,
2024-07-16 07:03:00,07:03:00,CNR5339357009,Success,CID871068,Bike,Jayanagar,Koramangala,183.0,150.0,,,No,,418,UPI,14,3.2,4.6
2024-07-16 07:04:00,07:04:00,CNR7775524451,Success,CID615043,eBike,Indiranagar,RT Nagar,59.0,23.0,,,No,,658,Cash,29,3.9,5.0
2024-07-16 07:04:00,07:04:00,CNR1554751511,Success,CID718566,Mini,HSR Layout,Whitefield,40.0,136.0,,,No,,1027,Wallet,23,4.6,3.7
2024-07-16 07:04:00,07:04:00,CNR4827352615,Success,CID184641,Auto,Jayanagar,Magadi Road,153.0,146.0,,,No,,1159,UPI,16,4.4,3.3
2024-07-16 07:04:00,07:04:00,CNR5036837951,Success,CID357475,Uber Go,Richmond Town,Ulsoor,263.0,84.0,,,No,,675,Wallet,41,4.6,5.0
2024-07-16 07:04:00,07:04:00,CNR3149995241,Success,CID392738,Bike,Ulsoor,BTM Layout,103.0,109.0,,,No,,300,UPI,27,5.0,3.4
2024-07-16 07:05:00,07:05:00,CNR6953477222,Canceled by Driver,CID289911,Auto,Hennur,Vijayanagar,,,,Personal & Car related issue,,,520,,42,,
2024-07-16 07:06:00,07:06:00,CNR9455647453,Success,CID709120,Uber Go,Hennur,Indiranagar,121.0,98.0,,,No,,810,UPI,25,4.4,4.4
2024-07-16 07:06:00,07:06:00,CNR7022020416,Success,CID617587,Prime Sedan,Hennur,Koramangala,259.0,27.0,,,No,,252,Cash,30,3.5,4.3
2024-07-16 07:06:00,07:06:00,CNR7439231137,Success,CID357112,Mini,Electronic City,Koramangala,232.0,17.0,,,No,,1884,UPI,45,4.6,4.2
2024-07-16 07:07:00,07:07:00,CNR1637428703,Success,CID776851,eBike,Hennur,Tumkur Road,188.0,54.0,,,Yes,Route issue,275,Cash,10,4.4,3.4
2024-07-16 07:08:00,07:08:00,CNR1407122278,Success,CID262682,Prime SUV,MG Road,Rajajinagar,120.0,79.0,,,No,,622,Cash,38,3.9,4.0
2024-07-16 07:08:00,07:08:00,CNR8927943354,Success,CID511527,Mini,Tumkur Road,Sahakar Nagar,52.0,65.0,,,No,,1135,Cash,9,4.7,4.0
2024-07-16 07:09:00,07:09:00,CNR6664090227,Success,CID557784,Prime Plus,Chamarajpet,Varthur,170.0,95.0,,,No,,878,UPI,19,4.3,4.0
2024-07-16 07:09:00,07:09:00,CNR9450280390,Driver Not Found,CID896173,Sedan,Koramangala,Hennur,,,,,,,2576,,48,,
2024-07-16 07:10:00,07:10:00,CNR5500502788,Driver Not Found,CID384298,Uber Premier,Magadi Road,Rajajinagar,,,,,,,142,,36,,
2024-07-16 07:10:00,07:10:00,CNR3785289551,Success,CID234544,Prime Sedan,MG Road,Ulsoor,228.0,74.0,,,No,,752,UPI,3,3.5,4.4
2024-07-16 07:10:00,07:10:00,CNR3196332988,Canceled by Driver,CID686130,Uber Premier,Chamarajpet,Marathahalli,,,,The driver was not moving towards pickup,,,502,,3,,
2024-07-16 07:12:00,07:12:00,CNR3846340092,Success,CID165894,Prime Plus,Tumkur Road,Whitefield,134.0,86.0,,,No,,655,UPI,13,4.0,4.3
2024-07-16 07:12:00,07:12:00,CNR4424883590,Success,CID430432,Mini,Whitefield,Jayanagar,234.0,75.0,,,No,,156,Debit Card,6,3.8,3.7
2024-07-16 07:13:00,07:13:00,CNR2061329532,Success,CID604351,Uber Go,Koramangala,Ulsoor,272.0,82.0,,,Yes,Customer demand,653,UPI,18,4.2,4.3
2024-07-16 07:13:00,07:13:00,CNR5879132197,Success,CID322153,Prime SUV,Sahakar Nagar,Richmond Town,116.0,12.0,,,No,,262,Credit Card,1,3.5,4.9
2024-07-16 07:13:00,07:13:00,CNR6495214369,Success,CID951947,Prime Plus,Vijayanagar,HSR Layout,260.0,36.0,,,No,,823,UPI,17,3.9,2.7
2024-07-16 07:13:00,07:13:00,CNR1252452580,Canceled by Customer,CID354795,Prime Plus,Rajajinagar,MG Road,,,Change of plans,,,,570,,50,,
2024-07-16 07:13:00,07:13:00,CNR4231725561,Driver Not Found,CID228824,Prime Plus,RT Nagar,Jayanagar,,,,,,,701,,34,,
2024-07-16 07:13:00,07:13:00,CNR4308809790,Success,CID501897,Uber Go,Varthur,Bannerghatta Road,23.0,125.0,,,No,,891,Debit Card,14,4.8,3.4
2024-07-16 07:13:00,07:13:00,CNR7228811092,Success,CID342240,Prime Sedan,Tumkur Road,RT Nagar,48.0,51.0,,,No,,711,UPI,25,4.1,4.5
2024-07-16 07:14:00,07:14:00,CNR8812847207,Success,CID510182,Auto,Electronic City,JP Nagar,250.0,107.0,,,No,,268,UPI,2,4.7,4.2
2024-07-16 07:15:00,07:15:00,CNR5762620889,Success,CID848021,Sedan,Jayanagar,Chamarajpet,241.0,120.0,,,No,,553,UPI,5,4.0,4.3
2024-07-16 07:16:00,07:16:00,CNR2347398907,Driver Not Found,CID887580,Uber Go,Chamarajpet,Whitefield,,,,,,,492,,5,,
2024-07-16 07:17:00,07:17:00,CNR6423531782,Success,CID115005,Sedan,Whitefield,Jayanagar,157.0,125.0,,,No,,904,Wallet,48,3.0,4.4
2024-07-16 07:17:00,07:17:00,CNR1677024622,Success,CID386530,Mini,Ulsoor,Varthur,97.0,63.0,,,No,,706,Cash,50,4.4,5.0
2024-07-16 07:18:00,07:18:00,CNR5224733610,Canceled by Customer,CID164358,Prime SUV,Vijayanagar,Yeshwanthpur,,,Long wait time,,,,385,,45,,
2024-07-16 07:18:00,07:18:00,CNR7858691554,Canceled by Driver,CID741238,Prime Plus,Marathahalli,Ulsoor,,,,Wrong Address,,,532,,0,,
2024-07-16 07:18:00,07:18:00,CNR7680840567,Success,CID291635,Uber Premier,Sahakar Nagar,Chamarajpet,108.0,70.0,,,No,,206,UPI,11,4.0,3.1
2024-07-16 07:18:00,07:18:00,CNR1830427081,Success,CID342639,Mini,Koramangala,Yeshwanthpur,196.0,28.0,,,No,,487,Cash,23,3.8,4.0
2024-07-16 07:18:00,07:18:00,CNR1809971065,Success,CID434379,Uber Go,Vijayanagar,Vijayanagar,222.0,54.0,,,No,,699,Debit Card,50,4.2,4.4
2024-07-16 07:19:00,07:19:00,CNR9134308776,Success,CID491548,Uber Premier,Bannerghatta Road,HSR Layout,172.0,82.0,,,No,,648,UPI,28,4.9,3.3
2024-07-16 07:20:00,07:20:00,CNR2440986251,Canceled by Driver,CID988594,Uber Go,MG Road,JP Nagar,,,,The driver was not moving towards pickup,,,436,,39,,
2024-07-16 07:20:00,07:20:00,CNR8065923896,Success,CID836099,Mini,Sahakar Nagar,BTM Layout,101.0,76.0,,,No,,421,UPI,0,3.5,3.8
2024-07-16 07:20:00,07:20:00,CNR2213097689,Success,CID943543,Auto,BTM Layout,Richmond Town,236.0,42.0,,,No,,231,Wallet,40,3.7,4.6
2024-07-16 07:21:00,07:21:00,CNR4954738287,Success,CID397643,eBike,Chamarajpet,Marathahalli,222.0,21.0,,,No,,300,Cash,28,3.9,4.0
2024-07-16 07:21:00,07:21:00,CNR1542113977,Success,CID140777,Uber Premier,Sahakar Nagar,JP Nagar,226.0,94.0,,,No,,326,UPI,34,3.9,4.4
2024-07-16 07:21:00,07:21:00,CNR6193827966,Success,CID178714,Bike,HSR Layout,Whitefield,135.0,39.0,,,No,,358,UPI,17,3.6,4.2
2024-07-16 07:21:00,07:21:00,CNR2384335743,Canceled by Customer,CID318603,eBike,Marathahalli,BTM Layout,,,Driver is not moving,,,,372,,36,,
